title,link,reviewer,stars,gm,year,sentiment_sentiment_neg,sentiment_sentiment_neu,sentiment_sentiment_pos,sentiment_sentiment_compound,review_length,gm_predicted,gm_predicted_prob
M.C. Escher: Journey to Infinity,https://www.rogerebert.com/reviews/mc-escher-journey-to-infinity-2021,Matt Zoller Seitz,3.5,False,2021,-0.5275590551181102,0.3273273273273274,-0.28099173553719015,0.9903975993998502,-0.4741611560127358,False,0.0005047033
The Night,https://www.rogerebert.com/reviews/the-night-movie-review-2021,Matt Zoller Seitz,3.5,False,2021,-0.4173228346456693,0.3813813813813809,-0.47933884297520657,0.872568142035509,-0.06882194464854274,True,0.99991465
The Lady and the Dale,https://www.rogerebert.com/reviews/the-lady-and-the-dale-movie-review-2021,Nick Allen,3.5,False,2021,-0.5905511811023623,0.18318318318318383,-0.024793388429751984,0.9979994998749689,-0.4017879010531472,False,0.10651873
Saint Maud,https://www.rogerebert.com/reviews/saint-maud-movie-review-2021,Sheila O'Malley,3.5,False,2021,-0.14960629921259838,-0.057057057057057214,-0.1570247933884299,0.9601900475118782,-0.26487876561351953,False,0.13642249
Atlantis,https://www.rogerebert.com/reviews/atlantis-movie-review-2021,Peter Sobczynski,3.5,False,2021,-0.25196850393700787,0.033033033033032844,-0.17355371900826455,0.9588897224306079,-0.44391378888072497,False,2.2658965e-37
Savage State,https://www.rogerebert.com/reviews/savage-state-movie-review-2021,Peter Sobczynski,3.5,False,2021,-0.49606299212598426,0.24924924924924863,-0.22314049586776863,0.9946986746686675,-0.3138623561107029,False,0.13713366
Beginning,https://www.rogerebert.com/reviews/beginning-movie-review-2021,Carlos Aguilar,3.5,False,2021,0.12598425196850394,-0.2612612612612617,-0.16528925619834722,-0.9698924731182795,-0.4966936076414401,False,0.0
Finding 'Ohana,https://www.rogerebert.com/reviews/finding-ohana-movie-review-2021,Nell Minow,3.5,False,2021,-0.3700787401574803,-0.40540540540540526,0.5537190082644625,0.998899724931233,-0.4960813127602254,False,0.0
Identifying Features,https://www.rogerebert.com/reviews/identifying-features-movie-review-2021,Monica Castillo,4.0,False,2021,0.11023622047244097,-0.033033033033032844,-0.4628099173553719,-0.9968992248062015,-0.3754592211609111,False,3.3748397e-09
Preparations to Be Together for an Unknown Period of Time,https://www.rogerebert.com/reviews/preparations-to-be-together-for-an-unknown-period-of-time-2021,Carlos Aguilar,3.5,False,2021,-0.5196850393700787,0.25525525525525516,-0.19834710743801653,0.993398349587397,-0.4908155767817781,False,9.832474e-37
Film About A Father Who,https://www.rogerebert.com/reviews/film-about-a-father-who-movie-review-2021,Matt Zoller Seitz,3.5,False,2021,-0.2913385826771654,0.1891891891891886,-0.347107438016529,0.8681670417604404,-0.4708547636541759,False,1.1644656e-06
One Night in Miami,https://www.rogerebert.com/reviews/one-night-in-miami-movie-review-2020,Odie Henderson,3.5,False,2020,-0.6456692913385826,0.06306306306306286,0.19834710743801653,0.9997999499874971,-0.08314964486896892,True,0.99982136
Some Kind of Heaven,https://www.rogerebert.com/reviews/some-kind-of-heaven-movie-review-2021,Nell Minow,3.5,False,2021,-0.2913385826771654,-0.18918918918918948,0.17355371900826433,0.9971992998249565,-0.45640460445750675,False,0.0
MLK/FBI,https://www.rogerebert.com/reviews/mlkfbi-movie-review-2021,Odie Henderson,3.5,False,2021,0.03937007874015763,-0.0690690690690694,-0.33884297520661155,-0.9968992248062015,-0.07298554984080341,True,0.9999753
Beautiful Something Left Behind,https://www.rogerebert.com/reviews/beautiful-something-left-behind-2021,Matt Zoller Seitz,4.0,False,2021,-0.03937007874015752,0.12912912912912944,-0.5206611570247934,-0.9970992748187046,-0.12147930443301502,True,0.99991465
Pretend It's a City,https://www.rogerebert.com/reviews/pretend-its-a-city-movie-review-2021,Odie Henderson,3.5,False,2021,-0.2283464566929133,0.17117117117117164,-0.38842975206611574,-0.8444611152788196,-0.35721283370071033,False,0.15572865
Herself,https://www.rogerebert.com/reviews/herself-movie-review-2021,Sheila O'Malley,3.5,False,2021,0.13385826771653542,-0.18318318318318294,-0.2727272727272728,-0.9916979244811202,-0.3831741366642175,False,8.1877595e-11
The Dissident,https://www.rogerebert.com/reviews/the-dissident-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.08661417322834641,0.11711711711711725,-0.4628099173553719,-0.9859964991247812,-0.4891011511143767,False,1.1948334e-12
Sylvie's Love,https://www.rogerebert.com/reviews/sylvies-love-movie-review-2020,Tomris Laffly,4.0,False,2020,-0.6220472440944882,0.01501501501501501,0.2396694214876034,0.9992998249562393,-0.31631153563556214,False,0.13610236
Ma Rainey's Black Bottom,https://www.rogerebert.com/reviews/ma-raineys-black-bottom-movie-review-2020,Odie Henderson,3.5,False,2020,-0.20472440944881887,0.03903903903903938,-0.2396694214876034,0.8891722930732685,0.1726671565025717,True,0.99991465
Small Axe: Education,https://www.rogerebert.com/reviews/small-axe-education-movie-review-2020,Odie Henderson,3.5,False,2020,-0.5118110236220472,0.37537537537537524,-0.371900826446281,0.9848962240560142,-0.3164339946118051,False,0.13793968
Wander Darkly,https://www.rogerebert.com/reviews/wander-darkly-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.3228346456692913,0.3993993993993996,-0.6033057851239669,-0.9543885971492871,-0.34288513348028415,False,0.15704268
To the Ends of the Earth,https://www.rogerebert.com/reviews/to-the-ends-of-the-earth-movie-review-2020,Simon Abrams,3.5,False,2020,-0.6062992125984252,0.27927927927927865,-0.1322314049586777,0.9969992498124534,-0.45346558902767575,False,0.0030096723
"Yalda, a Night for Forgiveness",https://www.rogerebert.com/reviews/yalda-a-night-for-forgiveness-movie-review-2020,Roxana Hadadi,3.5,False,2020,-0.0944881889763779,-0.05105105105105068,-0.22314049586776863,-0.9733933483370841,-0.34986529512613274,False,3.622222e-09
I'm Your Woman,https://www.rogerebert.com/reviews/im-your-woman-movie-review-2020,Tomris Laffly,3.5,False,2020,-0.2913385826771654,-0.11711711711711725,0.07438016528925595,0.9958989747436862,-0.3471711976487877,False,0.060203485
Black Bear,https://www.rogerebert.com/reviews/black-bear-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.2440944881889764,-0.03903903903903938,-0.0826446280991735,0.9905976494123533,-0.2095273083517022,False,0.13800529
Luxor,https://www.rogerebert.com/reviews/luxor-movie-review-2020,Roxana Hadadi,3.5,False,2020,-0.5433070866141732,0.32132132132132085,-0.2727272727272728,0.995698924731183,-0.23120254714670585,False,0.15496251
76 Days,https://www.rogerebert.com/reviews/76-days-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.2755905511811023,0.24924924924924863,-0.44628099173553715,-0.18449612403100762,-0.45199608131276026,False,4.939641e-07
"Small Axe: Red, White and Blue",https://www.rogerebert.com/reviews/small-axe-red-white-and-blue-movie-review-2020,Odie Henderson,3.5,False,2020,0.10236220472440949,-0.18918918918918948,-0.2396694214876034,-0.9978994748687171,0.16740142052412432,True,0.9999757
Dear Santa,https://www.rogerebert.com/reviews/dear-santa-movie-review-2020,Nell Minow,3.5,False,2020,-0.8661417322834646,0.4654654654654653,-0.12396694214876036,0.9943985996499126,-0.5810678422728386,False,0.0
Billie,https://www.rogerebert.com/reviews/billie-movie-review-2020,Robert Daniels,3.5,False,2020,-0.3858267716535433,0.17117117117117164,-0.22314049586776863,0.981295323830958,-0.1653196179279942,False,0.20112903
Mayor,https://www.rogerebert.com/reviews/mayor-movie-review-2020,Carlos Aguilar,3.5,False,2020,-0.3700787401574803,0.15915915915915946,-0.2148760330578513,0.9792948237059267,-0.4758755816801372,False,2.1137083e-37
Zappa,https://www.rogerebert.com/reviews/zappa-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.5275590551181102,0.3813813813813809,-0.36363636363636365,0.9909977494373595,-0.24761204996326236,False,0.15424082
Small Axe: Lovers Rock,https://www.rogerebert.com/reviews/small-axe-lovers-rock-movie-review-2020,Odie Henderson,4.0,False,2020,-0.4881889763779528,0.057057057057057214,0.03305785123966931,0.9989997499374846,-0.13409257898603977,True,0.9393173
Collective,https://www.rogerebert.com/reviews/collective-movie-review-2020,Sheila O'Malley,4.0,False,2020,0.1889763779527558,-0.10510510510510507,-0.4545454545454545,-0.9980995248812202,-0.2548371295615969,False,0.15211934
Small Axe: Mangrove,https://www.rogerebert.com/reviews/small-axe-mangrove-movie-review-2020,Odie Henderson,3.5,False,2020,-0.10236220472440938,-0.08708708708708723,-0.16528925619834722,0.6036009002250565,0.026206220915993006,True,0.99991465
The Twentieth Century,https://www.rogerebert.com/reviews/the-twentieth-century-movie-review-2020,Matt Fagerholm,3.5,False,2020,-0.4803149606299212,0.3693693693693696,-0.39669421487603307,0.9777944486121533,-0.13421503796228262,True,0.8755213
Born to Be,https://www.rogerebert.com/reviews/born-to-be-movie-review-2020,Godfrey Cheshire,4.0,False,2020,-0.6614173228346456,0.1651651651651651,0.07438016528925595,0.9992998249562393,-0.23328434974283618,False,0.1407338
The Climb,https://www.rogerebert.com/reviews/the-climb-movie-review-2020,Nick Allen,4.0,False,2020,-0.4173228346456693,-0.37537537537537524,0.5619834710743798,0.9993998499624908,-0.4218711731569924,False,0.0
Jingle Jangle: A Christmas Journey,https://www.rogerebert.com/reviews/jingle-jangle-a-christmas-journey-movie-review-2020,Nell Minow,3.5,False,2020,-0.6377952755905512,-0.11711711711711725,0.4297520661157024,0.9990997749437361,-0.547514082782268,False,0.0
Coded Bias,https://www.rogerebert.com/reviews/coded-bias-movie-review-2020,Nick Allen,3.5,False,2020,-0.3779527559055118,0.08108108108108159,-0.1074380165289257,0.9916979244811205,-0.5469017879010531,False,0.0
His House,https://www.rogerebert.com/reviews/his-house-movie-review-2020,Odie Henderson,3.5,False,2020,-0.19685039370078738,0.23723723723723733,-0.5123966942148761,-0.9868967241810452,-0.3346803820720059,False,0.15709741
City Hall,https://www.rogerebert.com/reviews/city-hall-2020-movie-review,Peter Sobczynski,4.0,False,review,-0.7795275590551181,0.4534534534534531,-0.19834710743801653,0.9989997499374846,-0.1737692872887583,True,0.76344776
Coming Home Again,https://www.rogerebert.com/reviews/coming-home-again-movie-review-2020,Carlos Aguilar,3.5,False,2020,-0.3307086614173228,0.15915915915915946,-0.2727272727272728,0.9614903725931485,-0.4707323046779329,False,3.1858222e-15
Borat Subsequent Moviefilm,https://www.rogerebert.com/reviews/borat-subsequent-moviefilm-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,-0.2913385826771654,-0.009009009009008473,-0.07438016528925617,0.9971992998249565,0.20487386725446965,True,0.99991465
Nationtime,https://www.rogerebert.com/reviews/nationtime-movie-review-2020,Nell Minow,3.5,False,2020,-0.5354330708661417,0.23723723723723733,-0.16528925619834722,0.9967991997999502,-0.2992897379377909,False,0.13739449
The Queen's Gambit,https://www.rogerebert.com/reviews/the-queens-gambit-movie-review-2020,Allison Shoemaker,3.5,False,2020,-0.5748031496062992,-0.0690690690690694,0.305785123966942,0.9997999499874971,-0.11719324026451139,True,0.90787166
American Selfie: One Nation Shoots Itself,https://www.rogerebert.com/reviews/american-selfie-one-nation-shoots-itself-2020,Matt Fagerholm,3.5,False,2020,0.0,0.07507507507507505,-0.49586776859504134,-0.9963990997749437,-0.1730345334313006,True,0.99991465
What the Constitution Means to Me,https://www.rogerebert.com/reviews/what-the-constitution-means-to-me-movie-review-2020,Allison Shoemaker,4.0,False,2020,-0.39370078740157477,-0.1771771771771773,0.2644628099173554,0.9989997499374846,-0.29353416605437177,False,0.13295119
Nocturne,https://www.rogerebert.com/reviews/nocturne-movie-review-2020,Nick Allen,3.5,False,2020,0.007874015748031482,-0.1771771771771773,-0.16528925619834722,-0.9337834458614653,-0.4785696791574823,False,0.0
The Forty-Year-Old Version,https://www.rogerebert.com/reviews/the-forty-year-old-version-2020,Nell Minow,3.5,False,2020,-0.2992125984251969,0.01501501501501501,-0.09090909090909105,0.9870967741935486,-0.46914033798677446,False,0.0
Time,https://www.rogerebert.com/reviews/time-movie-review-2020,Odie Henderson,3.5,False,2020,-0.22047244094488183,0.021021021021021546,-0.1900826446280992,0.9710927731932986,-0.24038697036492773,False,0.13746847
Dick Johnson Is Dead,https://www.rogerebert.com/reviews/dick-johnson-is-dead-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,-0.07086614173228345,-0.0690690690690694,-0.23140495867768596,-0.942085521380345,-0.14658339456282155,True,0.99991465
A Call to Spy,https://www.rogerebert.com/reviews/a-call-to-spy-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.3228346456692913,0.0030030030030028243,-0.04958677685950419,0.9963990997749439,-0.17021797697771246,False,0.15960918
Eternal Beauty,https://www.rogerebert.com/reviews/eternal-beauty-movie-review-2020,Nell Minow,3.5,False,2020,-0.36220472440944873,0.14114114114114162,-0.20661157024793386,0.9884971242810704,-0.4789370560862112,False,1.1733991e-37
Kajillionaire,https://www.rogerebert.com/reviews/kajillionaire-movie-review-2020,Tomris Laffly,3.5,False,2020,-0.015748031496062964,-0.40540540540540526,0.18181818181818166,0.9919979994998752,-0.3894195444526084,False,0.0
Agents of Chaos,https://www.rogerebert.com/reviews/agents-of-chaos-movie-review-2020,Nick Allen,3.5,False,2020,-0.21259842519685035,-0.15915915915915946,0.04958677685950397,0.9962990747686924,-0.23414156257653684,False,0.13698928
The Swerve,https://www.rogerebert.com/reviews/the-swerve-movie-review-2020,Sheila O'Malley,4.0,False,2020,0.11023622047244097,-0.0810810810810807,-0.39669421487603307,-0.9978994748687171,-0.0993142297330395,True,0.9999727
Softie,https://www.rogerebert.com/reviews/softie-movie-review-2020,Monica Castillo,3.5,False,2020,-0.3307086614173228,0.15915915915915946,-0.2644628099173554,0.9471867966991749,-0.5401665442076905,False,0.0
The Nest,https://www.rogerebert.com/reviews/the-nest-movie-review-2020,Matt Zoller Seitz,4.0,False,2020,-0.2834645669291339,0.0030030030030028243,-0.09917355371900838,0.997299324831208,0.14437913299044824,True,0.99991465
Rent-A-Pal,https://www.rogerebert.com/reviews/rent-a-pal-movie-review-2020,Nick Allen,3.5,False,2020,-0.3858267716535433,-0.009009009009008473,0.024793388429751984,0.9975993998499627,-0.32206710751898115,False,0.13368832
All In: The Fight for Democracy,https://www.rogerebert.com/reviews/all-in-the-fight-for-democracy-movie-review-2020,Odie Henderson,3.5,False,2020,-0.4251968503937008,0.3993993993993996,-0.49586776859504134,0.7815453863465869,-0.3422728385990693,False,0.13735136
The Way I See It,https://www.rogerebert.com/reviews/the-way-i-see-it-movie-review-2020,Tomris Laffly,3.5,False,2020,-0.5275590551181102,0.10510510510510507,0.016528925619834434,0.9985996499124783,-0.20120009796718108,False,0.14470167
Cuties,https://www.rogerebert.com/reviews/cuties-movie-review-2020,Monica Castillo,4.0,False,2020,-0.40157480314960625,0.20120120120120077,-0.24793388429752072,0.9832958239559891,-0.3824393828067598,False,0.11844221
Feels Good Man,https://www.rogerebert.com/reviews/feels-good-man-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,-0.12598425196850394,0.051051051051051566,-0.3305785123966942,-0.9495873968492122,-0.20597599804065647,False,0.18498994
Mulan,https://www.rogerebert.com/reviews/mulan-movie-review-2020,Christy Lemire,3.5,False,2020,-0.5511811023622046,-0.14114114114114074,0.3801652892561982,0.9995998999749939,-0.30247367132010783,False,0.12911129
Mr. Soul!,https://www.rogerebert.com/reviews/mr-soul-movie-review-2020,Glenn Kenny,4.0,False,2020,-0.5590551181102361,0.19519519519519513,-0.07438016528925617,0.9948987246811706,-0.5993142297330395,False,0.0
The Personal History of David Copperfield,https://www.rogerebert.com/reviews/the-personal-history-of-david-copperfield-movie-review-2020,Glenn Kenny,3.5,False,2020,-0.22047244094488183,0.1111111111111116,-0.31404958677685946,0.2717179294823707,-0.48016164584864074,False,1.8507194e-10
Epicentro,https://www.rogerebert.com/reviews/epicentro-movie-review-2020,Matt Fagerholm,3.5,False,2020,-0.12598425196850394,0.14114114114114162,-0.44628099173553715,-0.9883970992748186,-0.17021797697771246,True,0.99991465
Class Action Park,https://www.rogerebert.com/reviews/class-action-park-movie-review-2020,Nick Allen,3.5,False,2020,0.023622047244094446,-0.0810810810810807,-0.30578512396694224,-0.9803950987746936,-0.5547391623806026,False,0.0
Rising Phoenix,https://www.rogerebert.com/reviews/rising-phoenix-movie-review-2020,Nell Minow,3.5,False,2020,-0.5984251968503937,0.3153153153153152,-0.19834710743801653,0.997299324831208,-0.36002939015429836,False,0.13630736
Nomad: In the Footsteps of Bruce Chatwin,https://www.rogerebert.com/reviews/nomad-in-the-footsteps-of-bruce-chatwin-2020,Peter Sobczynski,4.0,False,2020,-0.5905511811023623,0.23723723723723733,-0.1074380165289257,0.9974993748437111,-0.4226059270144502,False,0.0789646
Words on Bathroom Walls,https://www.rogerebert.com/reviews/words-on-bathroom-walls-movie-review-2020,Nell Minow,3.5,False,2020,-0.2440944881889764,-0.3873873873873874,0.39669421487603285,0.9986996749187299,-0.4371785451873623,False,0.0
Cut Throat City,https://www.rogerebert.com/reviews/cut-throat-city-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,0.007874015748031482,-0.11111111111111072,-0.24793388429752072,-0.9940985246311578,0.15564535880480035,True,0.9999757
Desert One,https://www.rogerebert.com/reviews/desert-one-movie-review-2020,Godfrey Cheshire,4.0,False,2020,-0.023622047244094446,0.027027027027027195,-0.4049586776859505,-0.9971992998249561,0.054126867499387776,True,0.99997544
Boys State,https://www.rogerebert.com/reviews/boys-state-movie-review-2020,Odie Henderson,3.5,False,2020,-0.4645669291338582,0.09909909909909942,-0.04132231404958686,0.9974993748437111,-0.35684545677198143,False,0.13001937
Apocalypse '45,https://www.rogerebert.com/reviews/apocalypse-45-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.17322834645669294,0.2192192192192186,-0.5041322314049587,-0.9859964991247812,-0.5079598334557923,False,1.7362456e-12
Sputnik,https://www.rogerebert.com/reviews/sputnik-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,-0.17322834645669294,-0.0030030030030028243,-0.20661157024793386,0.3854463615903978,-0.3252510409012981,False,0.0132553885
Howard,https://www.rogerebert.com/reviews/howard-movie-review-2020,Nell Minow,3.5,False,2020,-0.6850393700787402,0.15915915915915946,0.09917355371900816,0.9992998249562393,-0.3131276022532452,False,0.13703297
Black Is King,https://www.rogerebert.com/reviews/black-is-king-movie-review-2020,Odie Henderson,3.5,False,2020,-0.8661417322834646,0.22522522522522515,0.20661157024793386,0.9993998499624908,-0.4782023022287534,False,0.0
She Dies Tomorrow,https://www.rogerebert.com/reviews/she-dies-tomorrow-movie-review-2020,Sheila O'Malley,3.5,False,2020,0.09448818897637801,0.07507507507507505,-0.6033057851239669,-0.997699424856214,-0.343374969385256,False,0.033462647
Los Lobos,https://www.rogerebert.com/reviews/los-lobos-movie-review-2020,Carlos Aguilar,4.0,False,2020,-0.3779527559055118,-0.27927927927927954,0.39669421487603285,0.9993998499624908,-0.24099926524614257,False,0.13680375
The Fight,https://www.rogerebert.com/reviews/the-fight-movie-review-2020,Matt Fagerholm,3.5,False,2020,-0.055118110236220486,0.1351351351351351,-0.5206611570247934,-0.9958989747436859,-0.11878520695566985,True,0.99991465
Impetigore,https://www.rogerebert.com/reviews/impetigore-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.25984251968503935,0.17117117117117164,-0.3553719008264463,-0.44186046511627897,-0.39688954200342885,False,0.00031651233
Decade of Fire,https://www.rogerebert.com/reviews/decade-of-fire-movie-review-2020,Matt Zoller Seitz,3.5,False,2020,0.07086614173228356,0.057057057057057214,-0.5371900826446282,-0.9951987996999249,-0.4041146216017635,False,2.9189708e-09
"Bloody Nose, Empty Pockets",https://www.rogerebert.com/reviews/bloody-nose-empty-pockets-movie-review-2020,Matt Zoller Seitz,4.0,False,2020,-0.3700787401574803,0.2192192192192186,-0.30578512396694224,0.9903975993998502,0.19801616458486393,True,0.99991465
The Old Guard,https://www.rogerebert.com/reviews/the-old-guard-movie-review-2020,Odie Henderson,3.5,False,2020,-0.5275590551181102,0.2612612612612608,-0.19834710743801653,0.9948987246811706,-0.33149644868968897,False,0.13682893
Palm Springs,https://www.rogerebert.com/reviews/palm-springs-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.06299212598425197,-0.08708708708708723,-0.20661157024793386,0.5685921480370094,-0.3116580945383297,False,0.031310957
We Are Little Zombies,https://www.rogerebert.com/reviews/we-are-little-zombies-movie-review-2020,Simon Abrams,3.5,False,2020,-0.4645669291338582,0.14114114114114162,-0.09090909090909105,0.9941985496374096,-0.45383296595640465,False,4.8123724e-37
Olympia,https://www.rogerebert.com/reviews/olympia-movie-review-2020,Nell Minow,3.5,False,2020,-0.5748031496062992,-0.0810810810810807,0.3223140495867767,0.9992998249562393,-0.4332598579475876,False,0.0
The Truth,https://www.rogerebert.com/reviews/the-truth-movie-review-2020,Odie Henderson,3.5,False,2020,-0.6220472440944882,0.08108108108108159,0.14049586776859502,0.9994998749687424,-0.20426157237325504,False,0.14342101
Hamilton,https://www.rogerebert.com/reviews/hamilton-movie-review-2020,Odie Henderson,4.0,False,2020,-0.7401574803149606,0.2612612612612608,0.024793388429751984,0.9994998749687424,-0.17070781288268433,True,0.6232231
Suzi Q,https://www.rogerebert.com/reviews/suzi-q-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.5826771653543308,0.27927927927927865,-0.17355371900826455,0.9977994498624658,-0.2565515552289983,False,0.14190373
Denise Ho: Becoming the Song,https://www.rogerebert.com/reviews/denise-ho-becoming-the-song-movie-review-2020,Matt Fagerholm,3.5,False,2020,-0.5669291338582677,0.24324324324324298,-0.12396694214876036,0.9974993748437111,-0.2032819005633113,False,0.15845662
Welcome to Chechnya,https://www.rogerebert.com/reviews/welcome-to-chechnya-movie-review-2020,Monica Castillo,3.5,False,2020,0.5275590551181104,-0.24324324324324298,-0.6115702479338843,-0.9995998999749937,-0.378765613519471,False,2.0110045e-09
House of Hummingbird,https://www.rogerebert.com/reviews/house-of-hummingbird-movie-review-2020,Peter Sobczynski,4.0,False,2020,-0.49606299212598426,0.22522522522522515,-0.18181818181818177,0.9954988747186798,-0.2729610580455548,False,0.13816607
Beats,https://www.rogerebert.com/reviews/beats-movie-review-2020,Collin Souter,3.5,False,2020,-0.4803149606299212,0.0030030030030028243,0.09917355371900816,0.9979994998749689,-0.5034288513348029,False,0.0
Athlete A,https://www.rogerebert.com/reviews/athlete-a-movie-review-2020,Nell Minow,3.5,False,2020,-0.2440944881889764,-0.17117117117117164,0.09917355371900816,0.9959989997499377,-0.42652461425422483,False,0.0
My Darling Vivian,https://www.rogerebert.com/reviews/my-darling-vivian-movie-review-2020,Peter Sobczynski,3.5,False,2020,-0.6299212598425197,0.5255255255255253,-0.4545454545454545,0.9862965741435361,-0.3869703649277493,False,0.1366213
Babyteeth,https://www.rogerebert.com/reviews/babyteeth-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.3385826771653543,0.033033033033032844,-0.07438016528925617,0.9961990497624408,-0.2252020573108009,False,0.13800609
Disclosure: Trans Lives On Screen,https://www.rogerebert.com/reviews/disclosure-trans-lives-on-screen-movie-review-2020,Nick Allen,3.5,False,2020,-0.6220472440944882,0.17117117117117164,0.016528925619834434,0.9973993498374596,-0.5100416360519227,False,0.0
Bully. Coward. Victim. The Story of Roy Cohn,https://www.rogerebert.com/reviews/bully-coward-victim-the-story-of-roy-cohn-2020,Matt Fagerholm,3.5,False,2020,-0.11811023622047234,0.0690690690690694,-0.36363636363636365,-0.9698924731182795,-0.11731569924075436,True,0.99991465
A Muse,https://www.rogerebert.com/reviews/a-muse-2020,Matt Zoller Seitz,3.5,False,2020,-0.5196850393700787,0.36336336336336306,-0.347107438016529,0.9963990997749439,0.01947097722263047,True,0.99991465
Marona's Fantastic Tale,https://www.rogerebert.com/reviews/maronas-fantastic-tale-movie-review-2020,Matt Zoller Seitz,4.0,False,2020,-0.45669291338582674,-0.009009009009008473,0.10743801652892548,0.9994998749687424,0.07861866274797946,True,0.99991465
Da 5 Bloods,https://www.rogerebert.com/reviews/da-5-bloods-movie-review-2020,Odie Henderson,4.0,False,2020,-0.30708661417322836,0.033033033033032844,-0.11570247933884303,0.9987996999249815,0.6958119030124907,True,0.9999757
The Surrogate,https://www.rogerebert.com/reviews/the-surrogate-movie-review-2020,Nell Minow,3.5,False,2020,-0.4724409448818897,0.1771771771771773,-0.1322314049586777,0.9950987746936736,-0.49326475630663735,False,6.85255e-39
Shirley,https://www.rogerebert.com/reviews/shirley-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.21259842519685035,0.04504504504504503,-0.23140495867768596,0.902775693923481,-0.10653930933137401,True,0.9996275
Tommaso,https://www.rogerebert.com/reviews/tommaso-movie-review-2020,Matt Zoller Seitz,4.0,False,2020,-0.26771653543307083,-0.0690690690690694,-0.024793388429751984,0.9982995748937237,0.2572863090864561,True,0.99991465
2040,https://www.rogerebert.com/reviews/2040-movie-review-2020,Nell Minow,3.5,False,2020,-0.4724409448818897,0.20720720720720642,-0.18181818181818177,0.9905976494123533,-0.4539554249326476,False,2.5088264e-05
The Deeper You Dig,https://www.rogerebert.com/reviews/the-deeper-you-dig-movie-review-2020,Glenn Kenny,3.5,False,2020,-0.31496062992125984,0.24324324324324298,-0.39669421487603307,-0.20730182545636397,-0.6872397746754837,False,1.7025508e-37
The Vast of Night,https://www.rogerebert.com/reviews/the-vast-of-night-movie-review-2020,Sheila O'Malley,4.0,False,2020,-0.6614173228346456,0.6216216216216219,-0.5454545454545455,0.9837959489872471,-0.38158216997305905,False,0.13772689
Diana Kennedy: Nothing Fancy,https://www.rogerebert.com/reviews/diana-kennedy-nothing-fancy-movie-review-2020,Monica Castillo,3.5,False,2020,-0.7086614173228347,0.303303303303303,-0.06611570247933884,0.9976994248562143,-0.46583394562821456,False,0.00013137548
The Ghost of Peter Sellers,https://www.rogerebert.com/reviews/the-ghost-of-peter-sellers-movie-review-2020,Glenn Kenny,3.5,False,2020,-0.6299212598425197,0.5015015015015019,-0.42148760330578516,0.9777944486121533,-0.5794758755816802,False,1.6569434e-37
The Wolf House,https://www.rogerebert.com/reviews/the-wolf-house-2020,Matt Fagerholm,3.5,False,2020,-0.5984251968503937,0.681681681681682,-0.7024793388429752,-0.34343585896474105,-0.2825128581925056,True,0.80203587
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,https://www.rogerebert.com/reviews/unbreakable-kimmy-schmidt-kimmy-vs-the-reverend-2020,Carlos Aguilar,3.5,False,2020,-0.34645669291338577,-0.2072072072072073,0.24793388429752072,0.9990997749437361,-0.14119519960813132,True,0.8837673
Spaceship Earth,https://www.rogerebert.com/reviews/spaceship-earth-movie-review-2020,Matt Zoller Seitz,4.0,False,2020,-0.5433070866141732,0.2852852852852852,-0.2148760330578513,0.9952988247061767,-0.33663972569189327,False,0.1368248
Rewind,https://www.rogerebert.com/reviews/rewind-2020,Matt Fagerholm,4.0,False,2020,-0.08661417322834641,-0.0810810810810807,-0.1900826446280992,-0.8366591647911977,-0.05927014450159196,True,0.99997497
I Know This Much is True,https://www.rogerebert.com/reviews/i-know-this-much-is-true-movie-review-2020,Sheila O'Malley,3.5,False,2020,-0.0944881889763779,-0.21321321321321296,0.0,0.9921980495123783,-0.02926769532206719,True,0.99991465
Driveways,https://www.rogerebert.com/reviews/driveways-movie-review-2020,Nick Allen,3.5,False,2020,-0.5826771653543308,0.14714714714714727,0.016528925619834434,0.9982995748937237,-0.3999510164095028,False,0.09149027
Bull,https://www.rogerebert.com/reviews/bull-movie-review-2020,Nell Minow,3.5,False,2020,-0.18110236220472442,-0.25525525525525516,0.14049586776859502,0.9897974493623408,-0.571026206220916,False,0.0
